time	bas_active	bas_inactive	bas_ref	bis_active	bis_inactive	bis_ref	dg_active	dg_inactive	dg_ref	ec_active	ec_inactive	ec_ref	ex_active	ex_inactive	ex_ref	ext_active	ext_inactive	ext_ref	hipp_active	hipp_inactive	hipp_ref	in_active	in_inactive	in_ref	ps_active	ps_inactive	ps_ref	septum_active	septum_inactive	septum_ref	
269	0.16	0.27	0.57	0	1	0	0.84	0.16	0	0.42	0.58	0	0	0.98	0.02	0.06	0.94	0	0	1	0	0.06	0.78	0.16	0.64	0.36	0	0	0.89	0.11	
270	0.06	0.3	0.64	0	1	0	0.41	0.59	0	0.14	0.86	0	0	0.98	0.02	0.67	0.33	0	0	1	0	0	0.78	0.22	0.98	0.02	0	0.01	0.88	0.11	
271	0.04	0.3	0.66	0	1	0	0.01	0.99	0	0.89	0.11	0	0	0.98	0.02	0.95	0.05	0	0	1	0	0	0.79	0.21	0.97	0.03	0	0	0.88	0.12	
272	0.05	0.3	0.65	0	1	0	0.28	0.72	0	0.64	0.36	0	0	0.98	0.02	0.81	0.19	0	0	1	0	0.03	0.78	0.19	0.92	0.08	0	0	0.88	0.12	
273	0.05	0.31	0.64	0	1	0	0.09	0.91	0	0.33	0.67	0	0	0.98	0.02	0.11	0.89	0	0	1	0	0.01	0.8	0.19	0.41	0.59	0	0	0.88	0.12	
274	0.02	0.34	0.64	0	1	0	0.63	0.37	0	0.24	0.76	0	0	0.98	0.02	0.11	0.89	0	0	1	0	0	0.82	0.18	0.84	0.16	0	0.03	0.85	0.12	
275	0.08	0.34	0.58	0	1	0	0.65	0.35	0	0.3	0.7	0	0.01	0.97	0.02	0.38	0.62	0	0	1	0	0.03	0.84	0.13	0.93	0.07	0	0.01	0.85	0.14	
276	0.06	0.31	0.63	0	1	0	0.84	0.16	0	0.75	0.25	0	0	0.97	0.03	0.04	0.96	0	0	1	0	0.09	0.75	0.16	0.69	0.31	0	0.01	0.85	0.14	
277	0.24	0.14	0.62	0	1	0	0.14	0.86	0	0.24	0.76	0	0.02	0.95	0.03	0.46	0.54	0	0	1	0	0.37	0.41	0.22	0.4	0.6	0	0.01	0.84	0.15	
278	0.05	0.13	0.82	0	1	0	0.37	0.63	0	0.18	0.82	0	0.01	0.94	0.05	0.45	0.55	0	0	1	0	0	0.41	0.59	0.96	0.04	0	0	0.84	0.16	
279	0.06	0.13	0.81	0	1	0	0.12	0.88	0	0.31	0.69	0	0	0.94	0.06	0.86	0.14	0	0	1	0	0	0.41	0.59	0.95	0.05	0	0.07	0.84	0.09	
280	0.13	0.16	0.71	0	1	0	0.24	0.76	0	0.55	0.45	0	0	0.94	0.06	0.11	0.89	0	0	1	0	0.05	0.42	0.53	0.77	0.23	0	0	0.84	0.16	
281	0.04	0.18	0.78	0	1	0	0.21	0.79	0	0.78	0.22	0	0	0.95	0.05	0.22	0.78	0	0	1	0	0	0.42	0.58	0.1	0.9	0	0	0.84	0.16	
282	0.07	0.15	0.78	0	1	0	0.48	0.52	0	0.05	0.95	0	0	0.95	0.05	0.02	0.98	0	0	1	0	0	0.42	0.58	0.84	0.16	0	0.14	0.71	0.15	
283	0.05	0.15	0.8	0	1	0	0.16	0.84	0	0.57	0.43	0	0	0.95	0.05	0.95	0.05	0	0	1	0	0.01	0.44	0.55	0.65	0.35	0	0.02	0.69	0.29	
284	0.05	0.15	0.8	0	1	0	0.58	0.42	0	0.62	0.38	0	0	0.95	0.05	0.23	0.77	0	0	1	0	0.03	0.42	0.55	0.69	0.31	0	0	0.69	0.31	
285	0.02	0.15	0.83	0	1	0	0.14	0.86	0	0.47	0.53	0	0	0.96	0.04	0.15	0.85	0	0	1	0	0	0.42	0.58	0.65	0.35	0	0.05	0.64	0.31	
286	0.08	0.15	0.77	0	1	0	0.91	0.09	0	0.96	0.04	0	0	0.96	0.04	0.5	0.5	0	0	1	0	0.02	0.43	0.55	0.96	0.04	0	0.06	0.58	0.36	
287	0.03	0.18	0.79	0	1	0	0.52	0.48	0	0.37	0.63	0	0	0.96	0.04	0.71	0.29	0	0	1	0	0.01	0.51	0.48	0.72	0.28	0	0.07	0.51	0.42	
288	0.09	0.33	0.58	0	1	0	0.62	0.38	0	0.23	0.77	0	0	0.96	0.04	0.4	0.6	0	0.01	0.99	0	0.05	0.83	0.12	0.74	0.26	0	0.03	0.48	0.49	
289	0.03	0.35	0.62	0	1	0	0.14	0.86	0	0.77	0.23	0	0	0.96	0.04	0.88	0.12	0	0	0.99	0.01	0	0.83	0.17	0.48	0.52	0	0.07	0.41	0.52	
290	0.02	0.39	0.59	0	1	0	1	0	0	0.28	0.72	0	0	0.96	0.04	0.06	0.94	0	0	0.99	0.01	0	0.83	0.17	0.32	0.68	0	0.11	0.3	0.59	
291	0.08	0.44	0.48	0	1	0	0.46	0.54	0	1	0	0	0	0.96	0.04	1	0	0	0.01	0.98	0.01	0.04	0.84	0.12	0.37	0.63	0	0.02	0.29	0.69	
292	0.01	0.47	0.52	0	1	0	0.43	0.57	0	0.02	0.98	0	0	0.97	0.03	0.55	0.45	0	0.01	0.97	0.02	0	0.84	0.16	0.87	0.13	0	0.09	0.2	0.71	
293	0.02	0.52	0.46	0	1	0	0.26	0.74	0	0.85	0.15	0	0	0.97	0.03	0.45	0.55	0	0	0.97	0.03	0	0.84	0.16	0.85	0.15	0	0.01	0.19	0.8	
294	0.02	0.55	0.43	0	1	0	0.7	0.3	0	0.69	0.31	0	0	0.99	0.01	0.79	0.21	0	0	0.97	0.03	0	0.85	0.15	0.6	0.4	0	0.08	0.11	0.81	
295	0.02	0.58	0.4	0	1	0	0.07	0.93	0	0.15	0.85	0	0	1	0	0.83	0.17	0	0	0.97	0.03	0	0.88	0.12	0.81	0.19	0	0.03	0.08	0.89	
296	0.01	0.59	0.4	0	1	0	0.4	0.6	0	0.97	0.03	0	0	1	0	0.04	0.96	0	0	0.97	0.03	0	0.88	0.12	0.81	0.19	0	0	0.08	0.92	
297	0.02	0.65	0.33	0	1	0	0.93	0.07	0	0.84	0.16	0	0	1	0	0.15	0.85	0	0	0.97	0.03	0	0.9	0.1	0.6	0.4	0	0.04	0.04	0.92	
298	0.02	0.66	0.32	0	1	0	0.81	0.19	0	0.24	0.76	0	0.03	0.97	0	0.5	0.5	0	0	0.97	0.03	0	0.91	0.09	0.3	0.7	0	0	0.04	0.96	
299	0.01	0.74	0.25	0	1	0	0.38	0.62	0	0.69	0.31	0	0	0.97	0.03	0.95	0.05	0	0	0.98	0.02	0	0.96	0.04	0.88	0.12	0	0.02	0.02	0.96	
300	0	0.77	0.23	0	1	0	0.6	0.4	0	0.11	0.89	0	0.01	0.96	0.03	0.81	0.19	0	0	0.98	0.02	0.01	0.95	0.04	0.05	0.95	0	0.01	0.01	0.98	
301	0	0.79	0.21	0	1	0	0.27	0.73	0	0.32	0.68	0	0.04	0.92	0.04	0.31	0.69	0	0	0.98	0.02	0	0.95	0.05	0.45	0.55	0	0.02	0	0.98	
302	0	0.87	0.13	0	1	0	0.88	0.12	0	0.77	0.23	0	0.04	0.88	0.08	0.97	0.03	0	0	0.99	0.01	0	0.99	0.01	0.88	0.12	0	0	0	1	
303	0	0.88	0.12	0	1	0	0.88	0.12	0	0.02	0.98	0	0.02	0.86	0.12	0.29	0.71	0	0	1	0	0	0.99	0.01	0.91	0.09	0	0	0	1	
304	0.01	0.89	0.1	0	1	0	0.61	0.39	0	0.47	0.53	0	0.01	0.85	0.14	0.66	0.34	0	0	1	0	0	0.99	0.01	0.33	0.67	0	0	0	1	
305	0	0.91	0.09	0	1	0	0.07	0.93	0	0.51	0.49	0	0	0.85	0.15	0.41	0.59	0	0	1	0	0	0.99	0.01	0.71	0.29	0	0.03	0	0.97	
306	0	0.93	0.07	0	1	0	0.95	0.05	0	0.7	0.3	0	0.03	0.82	0.15	0.41	0.59	0	0	1	0	0	0.99	0.01	0.72	0.28	0	0.01	0	0.99	
307	0.02	0.92	0.06	0	1	0	0.08	0.92	0	0.31	0.69	0	0.13	0.69	0.18	0.51	0.49	0	0	1	0	0.02	0.97	0.01	0.71	0.29	0	0.01	0	0.99	
308	0.01	0.93	0.06	0	1	0	0.76	0.24	0	0.24	0.76	0	0.1	0.59	0.31	0.61	0.39	0	0	1	0	0.01	0.96	0.03	0.91	0.09	0	0.01	0	0.99	
309	0	0.95	0.05	0	1	0	0.84	0.16	0	0.92	0.08	0	0.13	0.46	0.41	0.36	0.64	0	0	1	0	0	0.96	0.04	0.28	0.72	0	0	0	1	
310	0.02	0.94	0.04	0	1	0	0.86	0.14	0	0.04	0.96	0	0.04	0.42	0.54	0.81	0.19	0	0	1	0	0	0.96	0.04	0.16	0.84	0	0.06	0.01	0.93	
311	0	0.94	0.06	0	1	0	0.01	0.99	0	0.42	0.58	0	0.03	0.39	0.58	0.64	0.36	0	0	1	0	0	0.97	0.03	0.79	0.21	0	0.01	0	0.99	
312	0	0.94	0.06	0	1	0	0.83	0.17	0	0.18	0.82	0	0.01	0.38	0.61	0.41	0.59	0	0	1	0	0	0.97	0.03	0.7	0.3	0	0	0	1	
313	0	0.94	0.06	0	1	0	0.87	0.13	0	0.47	0.53	0	0.01	0.37	0.62	0.12	0.88	0	0	1	0	0.01	0.96	0.03	0.58	0.42	0	0.14	0	0.86	
314	0	0.94	0.06	0	1	0	0.66	0.34	0	0.32	0.68	0	0	0.37	0.63	0.07	0.93	0	0	1	0	0	0.96	0.04	0.88	0.12	0	0.02	0	0.98	
315	0.01	0.94	0.05	0	1	0	0.47	0.53	0	0.34	0.66	0	0.13	0.27	0.6	0.97	0.03	0	0	1	0	0.03	0.93	0.04	0.62	0.38	0	0	0	1	
316	0	0.94	0.06	0	1	0	0.05	0.95	0	0.66	0.34	0	0	0.27	0.73	0.04	0.96	0	0.01	0.99	0	0	0.93	0.07	0.59	0.41	0	0.05	0	0.95	
317	0	0.94	0.06	0	1	0	0.37	0.63	0	0.51	0.49	0	0.02	0.26	0.72	0.37	0.63	0	0.06	0.93	0.01	0	0.93	0.07	0.47	0.53	0	0.05	0.01	0.94	
318	0	0.96	0.04	0	1	0	0.19	0.81	0	0.24	0.76	0	0.05	0.25	0.7	0.65	0.35	0	0.05	0.88	0.07	0.01	0.94	0.05	0.87	0.13	0	0.07	0.01	0.92	
319	0.01	0.96	0.03	0	1	0	0.69	0.31	0	0.71	0.29	0	0.05	0.24	0.71	0.68	0.32	0	0.08	0.8	0.12	0	0.95	0.05	0.87	0.13	0	0.03	0.01	0.96	
320	0.02	0.94	0.04	0	1	0	0.97	0.03	0	0.44	0.56	0	0.03	0.23	0.74	0.08	0.92	0	0.08	0.72	0.2	0.01	0.94	0.05	0.32	0.68	0	0.06	0.02	0.92	
321	0.01	0.95	0.04	0	1	0	0.28	0.72	0	0.05	0.95	0	0.01	0.23	0.76	0.16	0.84	0	0.03	0.69	0.28	0.01	0.93	0.06	0.62	0.38	0	0.12	0.01	0.87	
322	0	0.95	0.05	0	1	0	0.42	0.58	0	0.73	0.27	0	0.02	0.21	0.77	0.46	0.54	0	0.12	0.57	0.31	0.01	0.92	0.07	0.43	0.57	0	0.02	0.01	0.97	
323	0.01	0.94	0.05	0	1	0	0.46	0.54	0	0.57	0.43	0	0.05	0.19	0.76	0.81	0.19	0	0.1	0.47	0.43	0.01	0.91	0.08	0.76	0.24	0	0.03	0.07	0.9	
324	0	0.94	0.06	0	1	0	0.64	0.36	0	0.06	0.94	0	0.11	0.21	0.68	0.94	0.06	0	0.08	0.39	0.53	0.01	0.91	0.08	0.11	0.89	0	0	0.08	0.92	
325	0	0.94	0.06	0	1	0	0.32	0.68	0	0.96	0.04	0	0.08	0.23	0.69	0.71	0.29	0	0.06	0.33	0.61	0	0.91	0.09	0.35	0.65	0	0.03	0.13	0.84	
326	0	0.95	0.05	0	1	0	0.67	0.33	0	0.08	0.92	0	0.09	0.27	0.64	0.21	0.79	0	0.03	0.3	0.67	0.01	0.93	0.06	0.68	0.32	0	0.02	0.14	0.84	
327	0	0.95	0.05	0	1	0	0.11	0.89	0	0.49	0.51	0	0.04	0.27	0.69	0.96	0.04	0	0.03	0.28	0.69	0.01	0.92	0.07	0.92	0.08	0	0.01	0.13	0.86	
328	0.02	0.93	0.05	0	1	0	0.74	0.26	0	0.1	0.9	0	0.06	0.24	0.7	0.47	0.53	0	0.06	0.28	0.66	0.02	0.9	0.08	0.77	0.23	0	0	0.17	0.83	
329	0	0.93	0.07	0	1	0	0.42	0.58	0	0.96	0.04	0	0.01	0.24	0.75	0.12	0.88	0	0.06	0.27	0.67	0.01	0.9	0.09	0.31	0.69	0	0.01	0.16	0.83	
330	0.01	0.93	0.06	0	1	0	0.81	0.19	0	0.8	0.2	0	0.02	0.23	0.75	0.05	0.95	0	0.02	0.33	0.65	0	0.9	0.1	0.47	0.53	0	0	0.18	0.82	
331	0.02	0.93	0.05	0	1	0	0.96	0.04	0	0.5	0.5	0	0	0.23	0.77	0.65	0.35	0	0.08	0.33	0.59	0.01	0.9	0.09	0.89	0.11	0	0	0.19	0.81	
332	0.05	0.89	0.06	0	1	0	0.38	0.62	0	0.54	0.46	0	0.09	0.27	0.64	0.24	0.76	0	0.07	0.29	0.64	0.06	0.85	0.09	0.32	0.68	0	0	0.21	0.79	
333	0	0.89	0.11	0	1	0	0.36	0.64	0	0.21	0.79	0	0.03	0.24	0.73	0.81	0.19	0	0.01	0.4	0.59	0.03	0.83	0.14	0.31	0.69	0	0	0.21	0.79	
334	0	0.9	0.1	0	1	0	0.17	0.83	0	0.1	0.9	0	0.01	0.25	0.74	0.81	0.19	0	0.13	0.37	0.5	0.01	0.83	0.16	0.57	0.43	0	0	0.21	0.79	
335	0	0.9	0.1	0	1	0	0.75	0.25	0	0.76	0.24	0	0.05	0.25	0.7	0.74	0.26	0	0.08	0.37	0.55	0.03	0.81	0.16	0.92	0.08	0	0	0.21	0.79	
336	0	0.9	0.1	0	1	0	0.79	0.21	0	0.92	0.08	0	0.04	0.26	0.7	0.25	0.75	0	0	0.43	0.57	0	0.81	0.19	0.14	0.86	0	0.01	0.23	0.76	
337	0	0.9	0.1	0	1	0	0.13	0.87	0	0.29	0.71	0	0.02	0.27	0.71	0.96	0.04	0	0.09	0.37	0.54	0.01	0.81	0.18	0.73	0.27	0	0.01	0.23	0.76	
338	0	0.9	0.1	0	1	0	0.41	0.59	0	0.02	0.98	0	0.01	0.27	0.72	0.8	0.2	0	0.07	0.33	0.6	0	0.82	0.18	0.8	0.2	0	0	0.24	0.76	
339	0	0.92	0.08	0	1	0	0.89	0.11	0	0.08	0.92	0	0	0.29	0.71	0.92	0.08	0	0.05	0.34	0.61	0.02	0.82	0.16	0.4	0.6	0	0	0.25	0.75	
340	0	0.92	0.08	0	1	0	0.35	0.65	0	0.39	0.61	0	0.03	0.31	0.66	0.68	0.32	0	0.02	0.38	0.6	0	0.83	0.17	0.79	0.21	0	0	0.25	0.75	
341	0.01	0.92	0.07	0	1	0	0.57	0.43	0	0.33	0.67	0	0.06	0.36	0.58	0.04	0.96	0	0.07	0.33	0.6	0	0.83	0.17	0.3	0.7	0	0.06	0.25	0.69	
342	0.02	0.92	0.06	0	1	0	0.89	0.11	0	0.68	0.32	0	0.05	0.39	0.56	0.62	0.38	0	0.12	0.29	0.59	0.01	0.83	0.16	0.58	0.42	0	0.01	0.25	0.74	
343	0.02	0.95	0.03	0	1	0	0.14	0.86	0	0.9	0.1	0	0.07	0.41	0.52	0.5	0.5	0	0.05	0.31	0.64	0.02	0.87	0.11	0.6	0.4	0	0	0.25	0.75	
344	0.02	0.93	0.05	0	1	0	0.45	0.55	0	0.32	0.68	0	0.02	0.43	0.55	0.97	0.03	0	0.01	0.31	0.68	0.03	0.87	0.1	0.76	0.24	0	0	0.39	0.61	
345	0	0.93	0.07	0	1	0	0.14	0.86	0	0.05	0.95	0	0.02	0.47	0.51	0.89	0.11	0	0.05	0.39	0.56	0	0.88	0.12	0.25	0.75	0	0	0.41	0.59	
346	0	0.93	0.07	0	1	0	0.12	0.88	0	0.37	0.63	0	0.01	0.47	0.52	0.82	0.18	0	0.04	0.43	0.53	0.01	0.9	0.09	0.53	0.47	0	0	0.41	0.59	
347	0	0.93	0.07	0	1	0	0.98	0.02	0	0.34	0.66	0	0.02	0.47	0.51	0.7	0.3	0	0.04	0.39	0.57	0	0.9	0.1	0.52	0.48	0	0	0.46	0.54	
348	0	0.93	0.07	0	1	0	0.91	0.09	0	0.91	0.09	0	0	0.47	0.53	0.72	0.28	0	0.02	0.46	0.52	0.01	0.9	0.09	0.37	0.63	0	0	0.51	0.49	
349	0	0.93	0.07	0	1	0	0.54	0.46	0	0.32	0.68	0	0.08	0.48	0.44	0.26	0.74	0	0	0.53	0.47	0	0.9	0.1	0.86	0.14	0	0	0.58	0.42	
350	0	0.93	0.07	0	1	0	0.92	0.08	0	0.8	0.2	0	0	0.51	0.49	0.33	0.67	0	0.03	0.55	0.42	0	0.92	0.08	0.89	0.11	0	0	0.61	0.39	
351	0.03	0.9	0.07	0	1	0	0.64	0.36	0	0.44	0.56	0	0.01	0.51	0.48	0.81	0.19	0	0.04	0.53	0.43	0.01	0.91	0.08	0.71	0.29	0	0	0.67	0.33	
352	0.01	0.9	0.09	0	1	0	0.1	0.9	0	0.8	0.2	0	0.05	0.51	0.44	0.52	0.48	0	0.04	0.56	0.4	0.01	0.9	0.09	0.91	0.09	0	0	0.79	0.21	
353	0.03	0.89	0.08	0	1	0	0.24	0.76	0	0.87	0.13	0	0.05	0.5	0.45	0.01	0.99	0	0.09	0.59	0.32	0.02	0.89	0.09	0.08	0.92	0	0	0.81	0.19	
354	0.03	0.88	0.09	0	1	0	0.95	0.05	0	0.57	0.43	0	0.03	0.49	0.48	0.67	0.33	0	0.06	0.58	0.36	0.01	0.9	0.09	0.02	0.98	0	0	0.84	0.16	
355	0.02	0.88	0.1	0	1	0	0.26	0.74	0	1	0	0	0.01	0.49	0.5	0.86	0.14	0	0.04	0.55	0.41	0.02	0.91	0.07	0.12	0.88	0	0	0.84	0.16	
356	0.03	0.85	0.12	0	1	0	0.14	0.86	0	0.04	0.96	0	0.05	0.44	0.51	0.54	0.46	0	0	0.6	0.4	0.03	0.88	0.09	0.31	0.69	0	0.01	0.86	0.13	
357	0	0.85	0.15	0	1	0	0.73	0.27	0	0.29	0.71	0	0.05	0.42	0.53	0.71	0.29	0	0.05	0.59	0.36	0.03	0.86	0.11	0.1	0.9	0	0	0.88	0.12	
358	0.03	0.82	0.15	0	1	0	0.73	0.27	0	0.33	0.67	0	0.04	0.44	0.52	0.6	0.4	0	0.09	0.54	0.37	0	0.86	0.14	0.51	0.49	0	0	0.89	0.11	
359	0	0.82	0.18	0	1	0	0.3	0.7	0	0.32	0.68	0	0.04	0.45	0.51	0.84	0.16	0	0.02	0.54	0.44	0.01	0.86	0.13	0.23	0.77	0	0	0.89	0.11	
360	0	0.82	0.18	0	1	0	0.18	0.82	0	0.95	0.05	0	0.04	0.48	0.48	0.82	0.18	0	0	0.54	0.46	0	0.86	0.14	0.89	0.11	0	0	0.9	0.1	
361	0	0.82	0.18	0	1	0	0.6	0.4	0	0.18	0.82	0	0.02	0.48	0.5	0.28	0.72	0	0.03	0.54	0.43	0.01	0.85	0.14	0.67	0.33	0	0	0.9	0.1	
362	0.02	0.83	0.15	0	1	0	0.26	0.74	0	0.88	0.12	0	0.01	0.49	0.5	0.91	0.09	0	0.04	0.54	0.42	0	0.86	0.14	0.15	0.85	0	0	0.9	0.1	
363	0.01	0.83	0.16	0	1	0	0.44	0.56	0	0.55	0.45	0	0.01	0.49	0.5	0.39	0.61	0	0	0.58	0.42	0	0.87	0.13	0.96	0.04	0	0	0.9	0.1	
364	0.03	0.83	0.14	0	1	0	0.47	0.53	0	0.47	0.53	0	0.02	0.49	0.49	0.88	0.12	0	0.02	0.65	0.33	0.01	0.88	0.11	0.62	0.38	0	0	0.9	0.1	
365	0.02	0.84	0.14	0	1	0	0.94	0.06	0	0.63	0.37	0	0.02	0.47	0.51	0.27	0.73	0	0.02	0.69	0.29	0.01	0.88	0.11	0.44	0.56	0	0	0.9	0.1	
366	0.01	0.85	0.14	0	1	0	0.71	0.29	0	0.15	0.85	0	0.04	0.51	0.45	0.82	0.18	0	0.09	0.64	0.27	0.02	0.88	0.1	0.65	0.35	0	0	0.9	0.1	
367	0.02	0.86	0.12	0	1	0	0.28	0.72	0	0.55	0.45	0	0.02	0.49	0.49	0.61	0.39	0	0.04	0.6	0.36	0	0.91	0.09	0.49	0.51	0	0	0.91	0.09	
368	0	0.86	0.14	0	1	0	0.95	0.05	0	0.61	0.39	0	0.01	0.49	0.5	0.96	0.04	0	0.11	0.54	0.35	0.03	0.91	0.06	0.46	0.54	0	0.01	0.91	0.08	
369	0.05	0.84	0.11	0	1	0	0.43	0.57	0	0.08	0.92	0	0.04	0.5	0.46	0.58	0.42	0	0.02	0.61	0.37	0.03	0.88	0.09	0.89	0.11	0	0	0.91	0.09	
370	0.01	0.83	0.16	0	1	0	0.1	0.9	0	0.95	0.05	0	0.04	0.51	0.45	0.49	0.51	0	0.08	0.55	0.37	0.04	0.85	0.11	0.65	0.35	0	0	0.91	0.09	
371	0.01	0.82	0.17	0	1	0	0.43	0.57	0	0.07	0.93	0	0.04	0.5	0.46	0.6	0.4	0	0.12	0.43	0.45	0.01	0.84	0.15	0.11	0.89	0	0	0.91	0.09	
372	0.01	0.81	0.18	0	1	0	0.64	0.36	0	0.98	0.02	0	0.01	0.5	0.49	0.16	0.84	0	0.08	0.38	0.54	0.04	0.81	0.15	0.47	0.53	0	0.06	0.91	0.03	
373	0.09	0.74	0.17	0	1	0	0.71	0.29	0	0.9	0.1	0	0.01	0.54	0.45	0.44	0.56	0	0.03	0.39	0.58	0.05	0.76	0.19	0.3	0.7	0	0.01	0.91	0.08	
374	0.07	0.68	0.25	0	1	0	0.77	0.23	0	0.77	0.23	0	0.03	0.56	0.41	0.87	0.13	0	0.02	0.37	0.61	0.03	0.73	0.24	0.91	0.09	0	0	0.91	0.09	
375	0.1	0.61	0.29	0	1	0	0.65	0.35	0	0.53	0.47	0	0.04	0.56	0.4	0.4	0.6	0	0.02	0.37	0.61	0.08	0.66	0.26	0.16	0.84	0	0	0.91	0.09	
376	0.13	0.5	0.37	0	1	0	0.09	0.91	0	0.17	0.83	0	0.02	0.58	0.4	0.25	0.75	0	0.03	0.36	0.61	0.04	0.63	0.33	0.45	0.55	0	0	0.91	0.09	
377	0.03	0.48	0.49	0	1	0	0.52	0.48	0	0.36	0.64	0	0.01	0.61	0.38	0.87	0.13	0	0.02	0.43	0.55	0.03	0.62	0.35	0.83	0.17	0	0	0.91	0.09	
378	0.03	0.47	0.5	0	1	0	0.63	0.37	0	0.85	0.15	0	0	0.63	0.37	0.54	0.46	0	0.09	0.38	0.53	0.01	0.61	0.38	0.87	0.13	0	0	0.91	0.09	
379	0.01	0.46	0.53	0	1	0	0.11	0.89	0	0.26	0.74	0	0	0.64	0.36	0.75	0.25	0	0.04	0.45	0.51	0.08	0.56	0.36	0.57	0.43	0	0	0.91	0.09	
380	0.1	0.41	0.49	0	1	0	0.24	0.76	0	0.75	0.25	0	0	0.65	0.35	0.34	0.66	0	0	0.47	0.53	0.02	0.57	0.41	0.44	0.56	0	0	0.91	0.09	
381	0.05	0.37	0.58	0	1	0	0.79	0.21	0	0.58	0.42	0	0.01	0.66	0.33	0.91	0.09	0	0.03	0.52	0.45	0.07	0.54	0.39	0.77	0.23	0	0	0.91	0.09	
382	0.05	0.33	0.62	0	1	0	0.77	0.23	0	0.32	0.68	0	0	0.68	0.32	1	0	0	0.04	0.6	0.36	0.06	0.49	0.45	0.3	0.7	0	0	0.91	0.09	
383	0.03	0.31	0.66	0	1	0	0.37	0.63	0	0.46	0.54	0	0.02	0.7	0.28	0.42	0.58	0	0.01	0.67	0.32	0.01	0.52	0.47	0.18	0.82	0	0	0.91	0.09	
384	0.09	0.31	0.6	0	1	0	0.04	0.96	0	0.44	0.56	0	0	0.72	0.28	0.98	0.02	0	0.09	0.61	0.3	0.06	0.51	0.43	0.74	0.26	0	0	0.91	0.09	
385	0.11	0.27	0.62	0	1	0	0.55	0.45	0	0.61	0.39	0	0	0.73	0.27	0.65	0.35	0	0.04	0.59	0.37	0.03	0.51	0.46	0.01	0.99	0	0	0.91	0.09	
386	0.14	0.23	0.63	0	1	0	0.06	0.94	0	0.94	0.06	0	0	0.77	0.23	0.77	0.23	0	0	0.61	0.39	0.06	0.53	0.41	0.35	0.65	0	0	0.91	0.09	
387	0.11	0.25	0.64	0	1	0	0.95	0.05	0	0.49	0.51	0	0	0.81	0.19	0.12	0.88	0	0.01	0.63	0.36	0.02	0.55	0.43	0.56	0.44	0	0.01	0.91	0.08	
388	0.03	0.25	0.72	0	1	0	0.42	0.58	0	0.65	0.35	0	0	0.85	0.15	0.76	0.24	0	0.01	0.64	0.35	0.03	0.55	0.42	0.12	0.88	0	0	0.91	0.09	
389	0.06	0.22	0.72	0	1	0	0.44	0.56	0	0.16	0.84	0	0	0.86	0.14	0.45	0.55	0	0	0.73	0.27	0.01	0.55	0.44	0.32	0.68	0	0	0.91	0.09	
390	0.01	0.22	0.77	0	1	0	0.58	0.42	0	0.37	0.63	0	0	0.87	0.13	0.29	0.71	0	0	0.77	0.23	0.02	0.61	0.37	0.53	0.47	0	0	0.91	0.09	
391	0.11	0.21	0.68	0	1	0	0.87	0.13	0	0.56	0.44	0	0	0.9	0.1	0.48	0.52	0	0.01	0.76	0.23	0.07	0.56	0.37	0.98	0.02	0	0	0.91	0.09	
392	0.04	0.22	0.74	0	1	0	0.48	0.52	0	0.26	0.74	0	0	0.94	0.06	0.79	0.21	0	0	0.79	0.21	0.04	0.59	0.37	0.51	0.49	0	0	0.91	0.09	
393	0.04	0.23	0.73	0	1	0	0.08	0.92	0	0.66	0.34	0	0	0.96	0.04	0.64	0.36	0	0.04	0.79	0.17	0.04	0.61	0.35	0.9	0.1	0	0	0.91	0.09	
394	0.04	0.22	0.74	0	1	0	0.41	0.59	0	0.02	0.98	0	0	0.97	0.03	0.5	0.5	0	0	0.8	0.2	0.02	0.6	0.38	0.55	0.45	0	0	0.91	0.09	
395	0.08	0.23	0.69	0	1	0	0.96	0.04	0	0.46	0.54	0	0	0.97	0.03	0.19	0.81	0	0.01	0.88	0.11	0.04	0.62	0.34	0.07	0.93	0	0	0.91	0.09	
396	0.09	0.25	0.66	0	1	0	0.67	0.33	0	0.52	0.48	0	0	0.97	0.03	0.56	0.44	0	0.01	0.91	0.08	0.04	0.61	0.35	0.11	0.89	0	0	0.91	0.09	
397	0.15	0.24	0.61	0	1	0	0.31	0.69	0	0.71	0.29	0	0	0.97	0.03	0.02	0.98	0	0.01	0.9	0.09	0.04	0.63	0.33	0.53	0.47	0	0	0.91	0.09	
398	0.14	0.21	0.65	0	1	0	0.26	0.74	0	0.78	0.22	0	0	0.98	0.02	0.18	0.82	0	0	0.91	0.09	0.08	0.57	0.35	0.14	0.86	0	0	0.91	0.09	
399	0.11	0.13	0.76	0	1	0	0.63	0.37	0	0.34	0.66	0	0	0.98	0.02	0.44	0.56	0	0.01	0.91	0.08	0.14	0.46	0.4	0.74	0.26	0	0.01	0.91	0.08	
400	0.06	0.13	0.81	0	1	0	0.26	0.74	0	0.57	0.43	0	0	1	0	0.69	0.31	0	0	0.91	0.09	0.02	0.45	0.53	0.65	0.35	0	0	0.91	0.09	
401	0.01	0.13	0.86	0	1	0	0.21	0.79	0	0.96	0.04	0	0	1	0	0.73	0.27	0	0	0.91	0.09	0.01	0.46	0.53	0.93	0.07	0	0	0.91	0.09	
