time	bas_active	bas_inactive	bas_ref	bis_active	bis_inactive	bis_ref	dg_active	dg_inactive	dg_ref	ec_active	ec_inactive	ec_ref	ex_active	ex_inactive	ex_ref	ext_active	ext_inactive	ext_ref	hipp_active	hipp_inactive	hipp_ref	in_active	in_inactive	in_ref	ps_active	ps_inactive	ps_ref	septum_active	septum_inactive	septum_ref	
384	0.13	0.33	0.54	0.01	0.97	0.02	0.29	0.71	0	0.92	0.08	0	0.03	0.38	0.59	0.77	0.23	0	0.11	0.32	0.57	0.11	0.2	0.69	0.37	0.63	0	0	0.96	0.04	
385	0.06	0.29	0.65	0	0.98	0.02	0.14	0.86	0	0.2	0.8	0	0.01	0.4	0.59	0.94	0.06	0	0.03	0.34	0.63	0.09	0.17	0.74	0.66	0.34	0	0	0.96	0.04	
386	0.11	0.25	0.64	0	0.98	0.02	0.69	0.31	0	0.36	0.64	0	0.03	0.39	0.58	0.43	0.57	0	0.03	0.37	0.6	0.07	0.15	0.78	0.92	0.08	0	0	0.96	0.04	
387	0.05	0.21	0.74	0	0.98	0.02	0.09	0.91	0	0.76	0.24	0	0.01	0.45	0.54	0.41	0.59	0	0.05	0.42	0.53	0.08	0.09	0.83	0.84	0.16	0	0	0.96	0.04	
388	0.08	0.19	0.73	0.01	0.97	0.02	0.55	0.45	0	0.13	0.87	0	0.02	0.46	0.52	0.19	0.81	0	0.01	0.41	0.58	0.07	0.07	0.86	0.42	0.58	0	0	0.96	0.04	
389	0.02	0.18	0.8	0	0.98	0.02	0.13	0.87	0	0.1	0.9	0	0	0.5	0.5	0.99	0.01	0	0.06	0.39	0.55	0.03	0.06	0.91	0.12	0.88	0	0	0.96	0.04	
390	0.08	0.16	0.76	0	0.98	0.02	0.45	0.55	0	0.67	0.33	0	0	0.55	0.45	0.52	0.48	0	0.11	0.33	0.56	0.07	0.05	0.88	0.78	0.22	0	0	0.96	0.04	
391	0.07	0.12	0.81	0	0.98	0.02	0.76	0.24	0	0.78	0.22	0	0.04	0.56	0.4	0.62	0.38	0	0.01	0.34	0.65	0.08	0.02	0.9	0.54	0.46	0	0	0.96	0.04	
392	0.08	0.12	0.8	0	0.98	0.02	0.31	0.69	0	0.03	0.97	0	0.03	0.59	0.38	0.26	0.74	0	0.1	0.41	0.49	0.09	0.02	0.89	0.13	0.87	0	0	0.96	0.04	
393	0.12	0.09	0.79	0	0.98	0.02	0.25	0.75	0	0.32	0.68	0	0.01	0.58	0.41	0.12	0.88	0	0.02	0.4	0.58	0.14	0.02	0.84	0.12	0.88	0	0	0.96	0.04	
394	0.13	0.07	0.8	0	0.98	0.02	0.59	0.41	0	0.53	0.47	0	0.02	0.61	0.37	0.63	0.37	0	0.01	0.46	0.53	0.15	0.02	0.83	0.37	0.63	0	0	0.96	0.04	
395	0.13	0.07	0.8	0	0.99	0.01	0.4	0.6	0	0.3	0.7	0	0.01	0.63	0.36	0.23	0.77	0	0.04	0.53	0.43	0.11	0.02	0.87	0.78	0.22	0	0	0.96	0.04	
396	0.08	0.05	0.87	0	0.99	0.01	0.39	0.61	0	0.73	0.27	0	0	0.65	0.35	0.65	0.35	0	0	0.56	0.44	0.09	0.02	0.89	0.58	0.42	0	0	0.96	0.04	
397	0.11	0.05	0.84	0	0.99	0.01	0.39	0.61	0	0.56	0.44	0	0	0.66	0.34	0.61	0.39	0	0.04	0.55	0.41	0.07	0.02	0.91	0.19	0.81	0	0	0.96	0.04	
398	0.05	0.05	0.9	0	0.99	0.01	0.44	0.56	0	0.48	0.52	0	0.01	0.71	0.28	0.31	0.69	0	0.01	0.59	0.4	0.08	0.02	0.9	0.45	0.55	0	0.01	0.96	0.03	
399	0.07	0.06	0.87	0	1	0	0.23	0.77	0	0.3	0.7	0	0	0.71	0.29	0.48	0.52	0	0.02	0.58	0.4	0.06	0.03	0.91	0.79	0.21	0	0	0.96	0.04	
400	0.04	0.04	0.92	0	1	0	0.53	0.47	0	1	0	0	0.01	0.77	0.22	0.98	0.02	0	0.07	0.57	0.36	0.04	0.02	0.94	0.54	0.46	0	0	0.96	0.04	
401	0.07	0.05	0.88	0	1	0	0.9	0.1	0	0.04	0.96	0	0.01	0.79	0.2	0.12	0.88	0	0	0.68	0.32	0.07	0.02	0.91	0.65	0.35	0	0	0.96	0.04	
402	0.08	0.04	0.88	0	1	0	0.04	0.96	0	0.81	0.19	0	0	0.8	0.2	0.37	0.63	0	0.07	0.62	0.31	0.08	0.02	0.9	0.55	0.45	0	0	0.96	0.04	
403	0.08	0.04	0.88	0	1	0	0.87	0.13	0	0.78	0.22	0	0	0.83	0.17	0.81	0.19	0	0	0.72	0.28	0.09	0.02	0.89	0.21	0.79	0	0	0.96	0.04	
404	0.12	0.04	0.84	0	1	0	0.26	0.74	0	0.88	0.12	0	0	0.84	0.16	0.69	0.31	0	0	0.74	0.26	0.14	0.02	0.84	0.25	0.75	0	0	0.96	0.04	
405	0.13	0.04	0.83	0	1	0	0.73	0.27	0	0.18	0.82	0	0	0.86	0.14	0.82	0.18	0	0.04	0.71	0.25	0.15	0.02	0.83	0.44	0.56	0	0.02	0.97	0.01	
406	0.15	0.02	0.83	0	1	0	0.75	0.25	0	0.51	0.49	0	0	0.86	0.14	0.93	0.07	0	0.06	0.69	0.25	0.11	0.02	0.87	0.67	0.33	0	0	0.97	0.03	
407	0.08	0.02	0.9	0	1	0	0.56	0.44	0	0.89	0.11	0	0	0.86	0.14	0.68	0.32	0	0.01	0.68	0.31	0.09	0.02	0.89	0.61	0.39	0	0	0.97	0.03	
408	0.11	0.02	0.87	0	1	0	0.38	0.62	0	0.03	0.97	0	0.02	0.88	0.1	0.7	0.3	0	0.01	0.71	0.28	0.07	0.02	0.91	0.7	0.3	0	0.01	0.96	0.03	
409	0.05	0.02	0.93	0	1	0	0.98	0.02	0	0.25	0.75	0	0.03	0.88	0.09	0.88	0.12	0	0	0.72	0.28	0.08	0.02	0.9	0.26	0.74	0	0	0.96	0.04	
410	0.06	0.03	0.91	0	1	0	0.05	0.95	0	0.03	0.97	0	0	0.89	0.11	0.89	0.11	0	0.02	0.72	0.26	0.04	0.04	0.92	0.72	0.28	0	0	0.96	0.04	
411	0.04	0.03	0.93	0	1	0	0.63	0.37	0	0.5	0.5	0	0.02	0.89	0.09	0.58	0.42	0	0	0.79	0.21	0.06	0.02	0.92	0.52	0.48	0	0	0.96	0.04	
412	0.07	0.03	0.9	0	1	0	0.48	0.52	0	0.02	0.98	0	0.01	0.89	0.1	0.22	0.78	0	0	0.79	0.21	0.06	0.03	0.91	0.55	0.45	0	0	0.96	0.04	
413	0.07	0.04	0.89	0	1	0	0.75	0.25	0	0.58	0.42	0	0	0.89	0.11	0.65	0.35	0	0	0.86	0.14	0.09	0.02	0.89	0.44	0.56	0	0	0.96	0.04	
414	0.08	0.04	0.88	0	1	0	0.8	0.2	0	0.97	0.03	0	0	0.89	0.11	0.25	0.75	0	0.02	0.84	0.14	0.09	0.02	0.89	0.19	0.81	0	0	0.96	0.04	
415	0.12	0.04	0.84	0	1	0	0.18	0.82	0	0.71	0.29	0	0	0.9	0.1	0.52	0.48	0	0	0.84	0.16	0.14	0.02	0.84	0.66	0.34	0	0	0.96	0.04	
416	0.13	0.04	0.83	0	1	0	0.25	0.75	0	0.57	0.43	0	0	0.9	0.1	0.83	0.17	0	0	0.88	0.12	0.15	0.02	0.83	0.96	0.04	0	0	0.96	0.04	
417	0.15	0.04	0.81	0	1	0	0.55	0.45	0	0.14	0.86	0	0.01	0.9	0.09	0.49	0.51	0	0	0.94	0.06	0.11	0.02	0.87	0.75	0.25	0	0	0.96	0.04	
418	0.08	0.04	0.88	0	1	0	0.78	0.22	0	0.25	0.75	0	0.01	0.9	0.09	0.07	0.93	0	0	0.95	0.05	0.09	0.02	0.89	0.77	0.23	0	0.01	0.95	0.04	
419	0.11	0.04	0.85	0	1	0	0.95	0.05	0	0.11	0.89	0	0	0.9	0.1	0.7	0.3	0	0	0.96	0.04	0.07	0.02	0.91	0.79	0.21	0	0	0.95	0.05	
420	0.03	0.06	0.91	0	1	0	0.13	0.87	0	0.01	0.99	0	0	0.9	0.1	0.2	0.8	0	0	0.96	0.04	0.05	0.05	0.9	0.35	0.65	0	0	0.95	0.05	
421	0.08	0.04	0.88	0	1	0	0.76	0.24	0	0.31	0.69	0	0	0.9	0.1	0.75	0.25	0	0.02	0.96	0.02	0.07	0.02	0.91	0.76	0.24	0	0	0.95	0.05	
422	0.04	0.04	0.92	0	1	0	0.57	0.43	0	0.85	0.15	0	0	0.9	0.1	0.76	0.24	0	0	0.96	0.04	0.06	0.02	0.92	0.3	0.7	0	0.01	0.94	0.05	
423	0.07	0.04	0.89	0	1	0	0.37	0.63	0	0.4	0.6	0	0	0.9	0.1	0.65	0.35	0	0	0.96	0.04	0.06	0.02	0.92	0.17	0.83	0	0	0.94	0.06	
424	0.07	0.04	0.89	0	1	0	0.83	0.17	0	0.71	0.29	0	0	0.9	0.1	0.55	0.45	0	0.02	0.94	0.04	0.08	0.03	0.89	0.63	0.37	0	0	0.94	0.06	
425	0.08	0.04	0.88	0	1	0	0.37	0.63	0	0.9	0.1	0	0.02	0.9	0.08	0.03	0.97	0	0.01	0.95	0.04	0.1	0.02	0.88	0.39	0.61	0	0	0.94	0.06	
426	0.12	0.04	0.84	0	1	0	0.18	0.82	0	0.66	0.34	0	0.03	0.9	0.07	0.84	0.16	0	0.01	0.94	0.05	0.14	0.02	0.84	0.16	0.84	0	0	0.94	0.06	
427	0.12	0.05	0.83	0	1	0	0.47	0.53	0	0.06	0.94	0	0	0.9	0.1	0.41	0.59	0	0	0.94	0.06	0.15	0.02	0.83	0.54	0.46	0	0	0.94	0.06	
428	0.15	0.05	0.8	0	1	0	0.82	0.18	0	0.8	0.2	0	0.02	0.9	0.08	0.62	0.38	0	0	0.94	0.06	0.11	0.02	0.87	0.56	0.44	0	0	0.94	0.06	
429	0.08	0.05	0.87	0	1	0	0.45	0.55	0	0.29	0.71	0	0.01	0.9	0.09	0.3	0.7	0	0.01	0.93	0.06	0.09	0.02	0.89	0.62	0.38	0	0.01	0.94	0.05	
430	0.11	0.05	0.84	0	1	0	0.69	0.31	0	0.06	0.94	0	0	0.9	0.1	0.62	0.38	0	0	0.93	0.07	0.07	0.02	0.91	0.03	0.97	0	0.01	0.93	0.06	
431	0.03	0.05	0.92	0	1	0	0.17	0.83	0	0.57	0.43	0	0	0.9	0.1	0.93	0.07	0	0	0.93	0.07	0.05	0.02	0.93	0.22	0.78	0	0	0.93	0.07	
432	0.08	0.05	0.87	0	1	0	0.38	0.62	0	0.4	0.6	0	0	0.9	0.1	0.09	0.91	0	0	0.95	0.05	0.07	0.02	0.91	0.73	0.27	0	0	0.93	0.07	
433	0.03	0.06	0.91	0	1	0	0.48	0.52	0	0.51	0.49	0	0	0.9	0.1	0.84	0.16	0	0	0.95	0.05	0.06	0.02	0.92	0.11	0.89	0	0	0.93	0.07	
434	0.07	0.06	0.87	0	1	0	0.29	0.71	0	0.96	0.04	0	0.01	0.9	0.09	0.58	0.42	0	0	0.95	0.05	0.06	0.02	0.92	0.45	0.55	0	0	0.93	0.07	
435	0.07	0.06	0.87	0	1	0	0.89	0.11	0	0.93	0.07	0	0.01	0.9	0.09	0.29	0.71	0	0	0.97	0.03	0.08	0.02	0.9	0.6	0.4	0	0.01	0.92	0.07	
436	0.08	0.06	0.86	0	1	0	0.53	0.47	0	0.46	0.54	0	0	0.9	0.1	0.59	0.41	0	0	0.98	0.02	0.1	0.02	0.88	0.78	0.22	0	0.03	0.91	0.06	
437	0.12	0.06	0.82	0	1	0	0.95	0.05	0	0.85	0.15	0	0	0.9	0.1	0.29	0.71	0	0	0.99	0.01	0.14	0.02	0.84	0.5	0.5	0	0.01	0.9	0.09	
438	0.11	0.07	0.82	0	1	0	0.95	0.05	0	0.23	0.77	0	0	0.9	0.1	0.83	0.17	0	0.02	0.97	0.01	0.15	0.02	0.83	0.54	0.46	0	0.01	0.89	0.1	
439	0.13	0.09	0.78	0	1	0	0.91	0.09	0	0.24	0.76	0	0	0.9	0.1	0.43	0.57	0	0	0.97	0.03	0.11	0.02	0.87	0.14	0.86	0	0.02	0.88	0.1	
440	0.08	0.09	0.83	0	1	0	0.99	0.01	0	0.29	0.71	0	0	0.9	0.1	0.81	0.19	0	0.03	0.95	0.02	0.09	0.02	0.89	0.15	0.85	0	0	0.88	0.12	
441	0.11	0.09	0.8	0	1	0	0.42	0.58	0	0.4	0.6	0	0	0.9	0.1	0.26	0.74	0	0	0.95	0.05	0.06	0.03	0.91	0.21	0.79	0	0.01	0.87	0.12	
442	0.03	0.09	0.88	0	1	0	0.1	0.9	0	0.78	0.22	0	0.02	0.9	0.08	0.44	0.56	0	0.02	0.93	0.05	0.04	0.04	0.92	0.93	0.07	0	0.02	0.85	0.13	
443	0.08	0.09	0.83	0	1	0	0.81	0.19	0	0.81	0.19	0	0.03	0.9	0.07	0.07	0.93	0	0	0.93	0.07	0.07	0.04	0.89	0.98	0.02	0	0.03	0.82	0.15	
444	0.03	0.09	0.88	0	1	0	0.99	0.01	0	0.63	0.37	0	0	0.9	0.1	0.96	0.04	0	0	0.93	0.07	0.06	0.04	0.9	0.15	0.85	0	0.03	0.79	0.18	
445	0.07	0.09	0.84	0	1	0	0.96	0.04	0	0.04	0.96	0	0.02	0.9	0.08	0.26	0.74	0	0	0.93	0.07	0.06	0.04	0.9	0.15	0.85	0	0.02	0.77	0.21	
446	0.06	0.1	0.84	0	1	0	0.49	0.51	0	0.94	0.06	0	0.01	0.9	0.09	0.71	0.29	0	0	0.93	0.07	0.07	0.05	0.88	0.86	0.14	0	0.04	0.73	0.23	
447	0.08	0.1	0.82	0	1	0	0.75	0.25	0	0.89	0.11	0	0	0.9	0.1	0.72	0.28	0	0	0.93	0.07	0.09	0.06	0.85	0.79	0.21	0	0.02	0.71	0.27	
448	0.1	0.12	0.78	0	1	0	0.06	0.94	0	0.69	0.31	0	0	0.9	0.1	0.93	0.07	0	0	0.93	0.07	0.13	0.07	0.8	0.2	0.8	0	0	0.71	0.29	
449	0.11	0.12	0.77	0	1	0	0.63	0.37	0	0.66	0.34	0	0	0.9	0.1	0.84	0.16	0	0	0.95	0.05	0.15	0.07	0.78	0.44	0.56	0	0.03	0.69	0.28	
450	0.11	0.14	0.75	0	1	0	0.79	0.21	0	0.15	0.85	0	0	0.9	0.1	0.56	0.44	0	0	0.95	0.05	0.11	0.07	0.82	0.49	0.51	0	0	0.69	0.31	
451	0.06	0.16	0.78	0	1	0	0.89	0.11	0	0.23	0.77	0	0.01	0.9	0.09	0.64	0.36	0	0	0.98	0.02	0.07	0.09	0.84	0.74	0.26	0	0	0.69	0.31	
452	0.05	0.22	0.73	0	1	0	0.37	0.63	0	0.99	0.01	0	0.02	0.89	0.09	0.93	0.07	0	0	0.98	0.02	0.05	0.1	0.85	0.23	0.77	0	0.01	0.68	0.31	
453	0.01	0.24	0.75	0	1	0	0.94	0.06	0	0.2	0.8	0	0	0.89	0.11	0.69	0.31	0	0.02	0.98	0	0.02	0.12	0.86	0.79	0.21	0	0.06	0.63	0.31	
454	0.07	0.25	0.68	0	1	0	0.15	0.85	0	0.44	0.56	0	0	0.89	0.11	0.03	0.97	0	0	0.98	0.02	0.05	0.14	0.81	0.14	0.86	0	0.01	0.62	0.37	
455	0.02	0.26	0.72	0	1	0	0.27	0.73	0	0.06	0.94	0	0	0.89	0.11	0.2	0.8	0	0.03	0.95	0.02	0.06	0.14	0.8	0.44	0.56	0	0.03	0.59	0.38	
456	0.04	0.29	0.67	0	1	0	0.63	0.37	0	0.03	0.97	0	0	0.89	0.11	0.41	0.59	0	0.01	0.94	0.05	0.06	0.14	0.8	0.02	0.98	0	0	0.59	0.41	
457	0.03	0.32	0.65	0	1	0	0.23	0.77	0	0.88	0.12	0	0	0.89	0.11	0.84	0.16	0	0	0.94	0.06	0.04	0.17	0.79	0.38	0.62	0	0.02	0.57	0.41	
458	0.06	0.34	0.6	0	1	0	0.34	0.66	0	0.63	0.37	0	0.01	0.88	0.11	0.03	0.97	0	0	0.94	0.06	0.08	0.18	0.74	0.2	0.8	0	0.06	0.51	0.43	
459	0.1	0.34	0.56	0	1	0	0.81	0.19	0	0.29	0.71	0	0.04	0.86	0.1	0.86	0.14	0	0	0.94	0.06	0.11	0.2	0.69	0.78	0.22	0	0.08	0.43	0.49	
460	0.1	0.35	0.55	0	1	0	0.33	0.67	0	0.11	0.89	0	0.05	0.84	0.11	0.08	0.92	0	0.02	0.92	0.06	0.1	0.25	0.65	0.91	0.09	0	0.05	0.39	0.56	
461	0.05	0.41	0.54	0	1	0	0.78	0.22	0	0.58	0.42	0	0.02	0.82	0.16	0.57	0.43	0	0	0.92	0.08	0.07	0.29	0.64	0.42	0.58	0	0.05	0.35	0.6	
462	0.03	0.44	0.53	0	1	0	0.5	0.5	0	0.06	0.94	0	0.02	0.82	0.16	0.39	0.61	0	0	0.92	0.08	0.05	0.31	0.64	0.99	0.01	0	0.03	0.32	0.65	
463	0.03	0.46	0.51	0	1	0	0.66	0.34	0	0.6	0.4	0	0.01	0.82	0.17	0.44	0.56	0	0	0.92	0.08	0.06	0.3	0.64	0.07	0.93	0	0.01	0.31	0.68	
464	0	0.47	0.53	0	1	0	0.25	0.75	0	0.52	0.48	0	0.01	0.81	0.18	0.91	0.09	0	0	0.94	0.06	0.02	0.3	0.68	0.97	0.03	0	0.04	0.27	0.69	
465	0.04	0.5	0.46	0	1	0	0.34	0.66	0	0.89	0.11	0	0.02	0.79	0.19	0.18	0.82	0	0	0.94	0.06	0.02	0.33	0.65	0.43	0.57	0	0.08	0.19	0.73	
466	0.01	0.51	0.48	0	1	0	0.26	0.74	0	0.22	0.78	0	0	0.79	0.21	0.01	0.99	0	0	0.97	0.03	0.04	0.35	0.61	0.06	0.94	0	0.01	0.19	0.8	
467	0.01	0.54	0.45	0	1	0	0.05	0.95	0	0.67	0.33	0	0.01	0.78	0.21	0.75	0.25	0	0	0.98	0.02	0.02	0.39	0.59	0.49	0.51	0	0.08	0.14	0.78	
468	0.01	0.56	0.43	0	1	0	0.96	0.04	0	0.24	0.76	0	0.05	0.74	0.21	0.65	0.35	0	0	0.98	0.02	0.06	0.37	0.57	0.89	0.11	0	0.02	0.13	0.85	
469	0.04	0.58	0.38	0	1	0	0.61	0.39	0	0.33	0.67	0	0.03	0.73	0.24	0.59	0.41	0	0	0.98	0.02	0.03	0.42	0.55	0.54	0.46	0	0.02	0.12	0.86	
470	0.04	0.64	0.32	0	1	0	0.9	0.1	0	0.31	0.69	0	0	0.73	0.27	0.22	0.78	0	0.01	0.97	0.02	0.03	0.5	0.47	0.48	0.52	0	0.02	0.12	0.86	
471	0.01	0.73	0.26	0	1	0	0.48	0.52	0	0.02	0.98	0	0.01	0.72	0.27	0.76	0.24	0	0.09	0.9	0.01	0.04	0.56	0.4	0.26	0.74	0	0	0.12	0.88	
472	0.01	0.77	0.22	0	1	0	0.66	0.34	0	0.66	0.34	0	0.01	0.71	0.28	0.47	0.53	0	0	0.9	0.1	0.02	0.61	0.37	0.78	0.22	0	0.01	0.12	0.87	
473	0.03	0.77	0.2	0	1	0	0.86	0.14	0	0.63	0.37	0	0.03	0.68	0.29	0.06	0.94	0	0.02	0.88	0.1	0.04	0.62	0.34	0.88	0.12	0	0.02	0.12	0.86	
474	0.03	0.77	0.2	0	1	0	0.99	0.01	0	0.95	0.05	0	0	0.68	0.32	0.39	0.61	0	0	0.88	0.12	0.04	0.64	0.32	0.81	0.19	0	0.03	0.12	0.85	
475	0	0.77	0.23	0	1	0	0.94	0.06	0	0.83	0.17	0	0.01	0.68	0.31	0.49	0.51	0	0.01	0.87	0.12	0.02	0.64	0.34	0.79	0.21	0	0.03	0.12	0.85	
476	0.06	0.75	0.19	0	1	0	0.36	0.64	0	0.67	0.33	0	0.08	0.64	0.28	0.56	0.44	0	0.04	0.83	0.13	0.02	0.64	0.34	0.51	0.49	0	0.02	0.12	0.86	
477	0.01	0.75	0.24	0	1	0	0.6	0.4	0	0.73	0.27	0	0.09	0.6	0.31	0.6	0.4	0	0	0.83	0.17	0.02	0.66	0.32	0.47	0.53	0	0.04	0.12	0.84	
478	0.01	0.75	0.24	0	1	0	0.4	0.6	0	0.37	0.63	0	0.04	0.58	0.38	0.07	0.93	0	0.05	0.78	0.17	0	0.68	0.32	0.51	0.49	0	0.02	0.12	0.86	
479	0.01	0.75	0.24	0	1	0	0.61	0.39	0	0.97	0.03	0	0.06	0.54	0.4	0.66	0.34	0	0.01	0.77	0.22	0.01	0.73	0.26	0.85	0.15	0	0	0.12	0.88	
480	0.03	0.76	0.21	0	1	0	0.26	0.74	0	0.45	0.55	0	0.02	0.53	0.45	0.7	0.3	0	0	0.77	0.23	0.01	0.75	0.24	0.35	0.65	0	0.03	0.12	0.85	
481	0.01	0.79	0.2	0	1	0	0.86	0.14	0	0.75	0.25	0	0.07	0.47	0.46	0.26	0.74	0	0.04	0.74	0.22	0.01	0.77	0.22	0.61	0.39	0	0	0.12	0.88	
482	0.01	0.79	0.2	0	1	0	0.79	0.21	0	0.56	0.44	0	0.09	0.4	0.51	0.75	0.25	0	0.07	0.76	0.17	0	0.81	0.19	0.79	0.21	0	0	0.12	0.88	
483	0.01	0.79	0.2	0	1	0	0.27	0.73	0	0.36	0.64	0	0.04	0.36	0.6	0.24	0.76	0	0.05	0.71	0.24	0.02	0.81	0.17	0.85	0.15	0	0.01	0.12	0.87	
484	0.02	0.8	0.18	0	1	0	0.59	0.41	0	0.76	0.24	0	0.07	0.3	0.63	0.46	0.54	0	0.02	0.71	0.27	0.04	0.81	0.15	0.59	0.41	0	0.05	0.13	0.82	
485	0.03	0.8	0.17	0	1	0	0.56	0.44	0	0.4	0.6	0	0.07	0.28	0.65	0.87	0.13	0	0.04	0.67	0.29	0.04	0.81	0.15	0.63	0.37	0	0.01	0.13	0.86	
486	0	0.8	0.2	0	1	0	0.78	0.22	0	0.59	0.41	0	0.06	0.25	0.69	0.6	0.4	0	0.02	0.66	0.32	0.02	0.81	0.17	0.91	0.09	0	0.03	0.13	0.84	
487	0.04	0.82	0.14	0	1	0	0.17	0.83	0	0.24	0.76	0	0.02	0.23	0.75	0.06	0.94	0	0.06	0.64	0.3	0.01	0.82	0.17	0.16	0.84	0	0	0.13	0.87	
488	0.01	0.82	0.17	0	1	0	0.82	0.18	0	0.57	0.43	0	0.02	0.22	0.76	0.63	0.37	0	0.06	0.58	0.36	0.02	0.82	0.16	0.01	0.99	0	0	0.15	0.85	
489	0.01	0.82	0.17	0	1	0	0.62	0.38	0	0.25	0.75	0	0.01	0.22	0.77	0.06	0.94	0	0.07	0.56	0.37	0	0.82	0.18	0.97	0.03	0	0.05	0.16	0.79	
490	0.01	0.82	0.17	0	1	0	0.1	0.9	0	0.04	0.96	0	0.05	0.2	0.75	0.98	0.02	0	0	0.57	0.43	0.01	0.82	0.17	0.47	0.53	0	0.06	0.18	0.76	
491	0.03	0.82	0.15	0	1	0	0.79	0.21	0	0.85	0.15	0	0.01	0.19	0.8	0.84	0.16	0	0.09	0.48	0.43	0.01	0.82	0.17	0.75	0.25	0	0.03	0.2	0.77	
492	0.01	0.82	0.17	0	1	0	0.77	0.23	0	0.8	0.2	0	0.05	0.15	0.8	0.25	0.75	0	0.05	0.47	0.48	0	0.83	0.17	0.84	0.16	0	0.02	0.23	0.75	
493	0.02	0.81	0.17	0	1	0	0.63	0.37	0	0.16	0.84	0	0.09	0.14	0.77	1	0	0	0.03	0.51	0.46	0	0.83	0.17	0.74	0.26	0	0.01	0.25	0.74	
494	0.01	0.81	0.18	0	1	0	0.87	0.13	0	0.17	0.83	0	0.09	0.14	0.77	0.2	0.8	0	0.11	0.45	0.44	0.02	0.83	0.15	0.09	0.91	0	0	0.26	0.74	
495	0.02	0.81	0.17	0	1	0	0.93	0.07	0	0.05	0.95	0	0.04	0.14	0.82	0.95	0.05	0	0.04	0.43	0.53	0.04	0.83	0.13	0.76	0.24	0	0	0.3	0.7	
496	0.02	0.82	0.16	0.01	0.99	0	0.53	0.47	0	0.65	0.35	0	0.07	0.13	0.8	0.88	0.12	0	0.08	0.39	0.53	0.03	0.84	0.13	0.42	0.58	0	0	0.38	0.62	
497	0	0.82	0.18	0.03	0.96	0.01	0.97	0.03	0	0.45	0.55	0	0.03	0.12	0.85	0.55	0.45	0	0.03	0.38	0.59	0.01	0.85	0.14	0.24	0.76	0	0	0.39	0.61	
498	0.05	0.81	0.14	0.02	0.94	0.04	0.79	0.21	0	0.98	0.02	0	0.1	0.09	0.81	0.96	0.04	0	0.07	0.37	0.56	0.02	0.84	0.14	0.39	0.61	0	0.03	0.44	0.53	
499	0.02	0.8	0.18	0	0.94	0.06	0.26	0.74	0	0.07	0.93	0	0.08	0.1	0.82	0.09	0.91	0	0.04	0.39	0.57	0.02	0.84	0.14	0.59	0.41	0	0.02	0.44	0.54	
500	0.01	0.8	0.19	0	0.94	0.06	0.71	0.29	0	0.64	0.36	0	0.05	0.09	0.86	0.61	0.39	0	0.09	0.37	0.54	0	0.84	0.16	0.07	0.93	0	0	0.46	0.54	
501	0.01	0.8	0.19	0	0.94	0.06	0.03	0.97	0	0.91	0.09	0	0.07	0.09	0.84	0.65	0.35	0	0.06	0.31	0.63	0.01	0.84	0.15	0.11	0.89	0	0.02	0.46	0.52	
502	0.01	0.82	0.17	0.01	0.93	0.06	0.05	0.95	0	0.91	0.09	0	0.07	0.09	0.84	0.34	0.66	0	0.04	0.36	0.6	0.01	0.84	0.15	0.41	0.59	0	0	0.46	0.54	
503	0.01	0.82	0.17	0	0.93	0.07	0.09	0.91	0	1	0	0	0.06	0.09	0.85	0.41	0.59	0	0.07	0.34	0.59	0	0.84	0.16	0.69	0.31	0	0	0.47	0.53	
504	0.02	0.82	0.16	0	0.93	0.07	0.85	0.15	0	0.14	0.86	0	0.02	0.09	0.89	0.38	0.62	0	0.06	0.31	0.63	0	0.84	0.16	0.82	0.18	0	0	0.49	0.51	
505	0.01	0.82	0.17	0	0.93	0.07	0.86	0.14	0	0.49	0.51	0	0.01	0.1	0.89	0.96	0.04	0	0	0.42	0.58	0.02	0.84	0.14	0.04	0.96	0	0	0.52	0.48	
506	0.02	0.82	0.16	0	0.93	0.07	0.3	0.7	0	0.79	0.21	0	0.01	0.1	0.89	0.47	0.53	0	0.1	0.36	0.54	0.04	0.84	0.12	0.4	0.6	0	0	0.55	0.45	
507	0.02	0.82	0.16	0.03	0.91	0.06	0.33	0.67	0	0.31	0.69	0	0.08	0.07	0.85	0.93	0.07	0	0.06	0.38	0.56	0.03	0.84	0.13	0.69	0.31	0	0.01	0.56	0.43	
508	0.01	0.81	0.18	0.03	0.91	0.06	0.82	0.18	0	0.62	0.38	0	0.01	0.07	0.92	0.46	0.54	0	0.13	0.28	0.59	0.01	0.84	0.15	0.23	0.77	0	0	0.6	0.4	
509	0.03	0.83	0.14	0.02	0.91	0.07	0.13	0.87	0	0.87	0.13	0	0.05	0.07	0.88	0.74	0.26	0	0.14	0.21	0.65	0.03	0.83	0.14	0.2	0.8	0	0	0.62	0.38	
510	0.01	0.84	0.15	0	0.91	0.09	0.16	0.84	0	0.96	0.04	0	0.09	0.07	0.84	0.02	0.98	0	0.06	0.19	0.75	0.01	0.84	0.15	0.35	0.65	0	0	0.62	0.38	
511	0.03	0.82	0.15	0	0.91	0.09	0.92	0.08	0	0.93	0.07	0	0.09	0.07	0.84	0.02	0.98	0	0.09	0.19	0.72	0.02	0.82	0.16	0.74	0.26	0	0.01	0.64	0.35	
